customer_id,recency_days,tenure_days,frequency,monetary_total,avg_order_value,total_items,distinct_products,active_months,recent_revenue_90d,future_revenue
15246,146,463,3,780.4,260.13,359,45,3,0.0,0.0
15247,30,445,3,976.06,325.35,514,13,3,356.0,0.0
15248,319,442,3,1893.93,631.31,1065,103,3,0.0,0.0
15249,15,531,15,7934.57,528.97,4325,272,10,2515.66,1331.43
15250,548,548,1,60.0,60.0,48,3,1,0.0,0.0
15251,14,587,17,17291.67,1017.16,10513,154,13,3356.4,3032.87
15252,91,519,4,1663.18,415.8,1007,82,4,0.0,440.23
15253,77,494,4,1310.74,327.69,933,67,4,173.85,744.35
15254,35,468,3,1088.35,362.78,711,64,3,300.36,0.0
15255,304,644,8,2838.57,354.82,1737,101,6,0.0,890.85
15256,56,469,2,170.4,85.2,92,6,2,98.45,0.0
15257,191,322,2,685.9,342.95,71,11,2,0.0,0.0
15258,76,125,2,623.16,311.58,142,32,2,307.5,0.0
15259,420,590,4,1182.38,295.59,631,50,3,0.0,0.0
15260,8,641,25,9188.23,367.53,4722,186,16,540.29,0.0
15261,43,342,4,1508.0,377.0,806,87,3,254.82,0.0
15262,231,396,3,418.82,139.61,218,22,3,0.0,0.0
15263,14,14,1,156.51,156.51,89,12,1,156.51,0.0
15264,438,438,1,454.66,454.66,178,32,1,0.0,393.74
15265,59,646,4,3345.64,836.41,1570,179,4,793.88,0.0
15266,246,609,5,852.21,170.44,236,38,4,0.0,0.0
15267,63,90,2,1407.76,703.88,704,7,2,372.0,309.6
15268,386,513,3,961.9,320.63,428,21,2,0.0,0.0
15269,288,298,2,816.56,408.28,346,32,1,0.0,408.8
15270,25,630,19,7995.66,420.82,3506,66,8,536.54,529.2
15271,2,399,19,3799.09,199.95,2052,314,11,861.01,910.45
15272,358,571,4,1363.54,340.88,377,209,4,0.0,721.94
15273,507,507,1,228.96,228.96,216,1,1,0.0,0.0
15276,302,342,3,514.22,171.41,267,115,2,0.0,135.31
15277,333,333,1,220.44,220.44,168,14,1,0.0,255.9
15278,469,573,4,496.16,124.04,458,29,2,0.0,0.0
15279,262,583,5,1580.54,316.11,802,74,5,0.0,0.0
15280,80,479,3,406.22,135.41,513,48,3,113.12,0.0
15281,44,335,15,8403.2,560.21,5150,421,7,264.37,140.37
15282,478,478,1,348.59,348.59,395,27,1,0.0,0.0
15283,298,426,3,148.33,49.44,27,9,3,0.0,0.0
15284,408,408,1,24.75,24.75,5,1,1,0.0,0.0
15285,315,315,1,94.92,94.92,120,6,1,0.0,0.0
15287,287,645,3,369.34,123.11,577,13,3,0.0,486.69
15288,63,573,9,3582.97,398.11,1350,124,8,382.36,300.16
15289,45,529,4,1351.29,337.82,1387,65,4,322.53,241.8
15290,11,561,20,5945.65,297.28,3789,66,15,1360.02,4550.63
15291,2,644,37,12863.28,347.66,4371,112,16,1005.43,983.28
15292,109,109,1,180.94,180.94,56,24,1,0.0,0.0
15293,573,573,1,247.5,247.5,178,19,1,0.0,0.0
15294,318,318,1,233.35,233.35,97,15,1,0.0,0.0
15295,562,562,1,217.24,217.24,151,50,1,0.0,0.0
15296,17,595,11,9269.46,842.68,4973,334,8,521.9,1073.37
15298,0,639,18,8017.69,445.43,5290,180,16,1581.02,1441.68
15299,72,604,8,6519.54,814.94,5083,7,6,600.0,1472.0
15301,21,358,14,6280.89,448.64,3537,202,10,971.89,1322.55
15302,638,638,1,308.0,308.0,102,15,1,0.0,0.0
15303,198,591,3,1224.18,408.06,514,63,3,0.0,0.0
15304,72,329,7,717.05,102.44,103,8,6,110.3,202.5
15305,463,463,1,93.6,93.6,40,5,1,0.0,0.0
15306,0,567,8,2967.45,370.93,2776,99,6,657.07,517.28
15307,3,3,1,205.3,205.3,37,12,1,205.3,0.0
15308,182,182,1,310.47,310.47,175,19,1,0.0,0.0
15309,518,643,4,797.96,199.49,440,49,4,0.0,0.0
15310,386,386,1,1634.64,1634.64,1476,45,1,0.0,0.0
15311,2,646,182,102158.74,561.31,62326,779,22,12429.37,14612.42
15312,11,631,11,2800.14,254.56,1587,111,10,186.9,130.05
15313,18,18,1,52.0,52.0,25,1,1,52.0,0.0
15314,107,336,3,820.45,273.48,750,49,2,0.0,0.0
15315,24,24,1,233.54,233.54,262,16,1,233.54,336.96
15316,234,234,1,165.0,165.0,100,1,1,0.0,0.0
15317,585,585,1,129.75,129.75,45,5,1,0.0,0.0
15319,191,191,1,204.5,204.5,175,16,1,0.0,0.0
15321,199,582,10,5120.89,512.09,3017,206,5,0.0,1588.84
15322,384,384,1,711.18,711.18,555,41,1,0.0,679.68
15323,470,569,3,434.6,144.87,188,29,3,0.0,0.0
15324,609,609,1,140.22,140.22,74,8,1,0.0,0.0
15325,11,569,8,1602.01,200.25,1383,164,6,162.29,0.0
15326,241,646,5,1700.52,340.1,1351,94,4,0.0,0.0
15328,315,315,1,107.24,107.24,88,8,1,0.0,0.0
15329,42,633,10,2688.63,268.86,1119,91,9,754.0,295.7
15331,407,517,3,767.91,255.97,701,41,2,0.0,0.0
15332,274,421,6,6553.74,1092.29,2958,113,3,0.0,0.0
15333,116,116,1,1028.56,1028.56,344,16,1,0.0,0.0
15334,64,81,3,351.67,117.22,274,67,2,351.67,0.0
15336,309,309,1,240.5,240.5,84,15,1,0.0,0.0
15337,319,319,1,373.02,373.02,200,21,1,0.0,0.0
15338,585,585,1,283.43,283.43,150,56,1,0.0,0.0
15339,226,577,6,1511.67,251.95,886,134,5,0.0,316.17
15340,469,469,1,105.5,105.5,76,7,1,0.0,0.0
15341,357,357,1,382.2,382.2,196,7,1,0.0,2020.52
15342,37,37,1,406.09,406.09,283,24,1,406.09,0.0
15346,240,339,3,596.12,198.71,260,36,2,0.0,0.0
15347,274,345,4,1363.6,340.9,672,29,3,0.0,0.0
15349,66,95,2,473.81,236.91,327,65,2,107.7,0.0
15350,281,291,2,663.25,331.63,323,26,2,0.0,0.0
15351,277,340,4,2052.85,513.21,867,103,2,0.0,1685.44
15352,456,456,1,114.95,114.95,43,34,1,0.0,0.0
15353,162,645,7,3175.95,453.71,1551,274,7,0.0,0.0
15354,511,511,3,284.4,94.8,3,1,1,0.0,0.0
15356,13,330,11,2978.09,270.74,1727,276,9,1077.83,486.86
15358,28,640,35,14343.02,409.8,13261,320,20,1276.74,2707.39
15359,570,601,8,181.35,22.67,145,10,2,0.0,0.0
15361,269,451,4,689.07,172.27,373,10,3,0.0,0.0
15362,356,646,2,613.08,306.54,368,38,2,0.0,0.0
15363,280,400,2,1004.11,502.06,527,32,2,0.0,0.0
15364,3,162,2,913.19,456.6,493,29,2,581.39,0.0
15365,4,581,8,3204.09,400.51,1451,105,5,752.67,1353.04
15366,266,559,6,1892.11,315.35,1887,68,6,0.0,496.97
15367,153,637,9,4619.92,513.32,2637,191,7,0.0,461.41
15368,302,302,1,275.8,275.8,176,4,1,0.0,446.94
15369,400,639,11,6251.26,568.3,3288,44,6,0.0,0.0
15370,49,318,5,2866.42,573.28,1178,82,5,385.52,872.59
15371,570,570,1,59.4,59.4,12,1,1,0.0,0.0
15372,45,571,8,6017.06,752.13,6410,45,4,2007.4,0.0
15373,23,494,14,2692.38,192.31,623,98,11,495.15,729.01
15374,36,532,2,307.32,153.66,290,8,2,168.0,0.0
15375,598,598,1,60.96,60.96,84,6,1,0.0,0.0
15376,25,130,2,989.02,494.51,537,94,2,334.85,244.34
15377,290,323,4,1211.75,302.94,253,15,2,0.0,0.0
15378,370,409,2,246.5,123.25,130,8,2,0.0,0.0
15379,77,308,8,4877.84,609.73,3000,177,6,130.8,0.0
15380,49,646,8,2371.36,296.42,872,22,7,352.46,1107.7
15381,121,491,5,1890.57,378.11,802,20,5,0.0,0.0
15382,92,643,10,9904.96,990.5,6794,243,8,0.0,3828.59
15384,77,500,4,2027.79,506.95,1767,83,4,338.84,0.0
15385,300,585,2,625.2,312.6,267,8,2,0.0,316.88
15386,94,94,1,394.14,394.14,446,31,1,0.0,0.0
15387,400,400,1,468.65,468.65,335,20,1,0.0,0.0
15388,178,178,1,140.54,140.54,88,10,1,0.0,0.0
15389,80,589,5,2733.8,546.76,3940,2,5,500.0,0.0
15390,304,317,2,1216.66,608.33,894,77,2,0.0,0.0
15391,492,492,1,289.87,289.87,109,12,1,0.0,0.0
15392,268,339,4,1715.07,428.77,1269,54,3,0.0,1196.55
15393,189,632,4,783.58,195.9,322,35,4,0.0,107.76
15394,112,632,9,4539.7,504.41,2008,119,8,0.0,747.1
15395,233,233,1,107.45,107.45,17,7,1,0.0,0.0
15396,20,491,2,796.38,398.19,278,16,2,288.18,0.0
15397,197,197,1,94.0,94.0,20,6,1,0.0,0.0
15400,0,468,8,1302.3,162.79,662,16,7,257.4,0.0
15401,360,476,2,216.95,108.48,93,14,2,0.0,0.0
15402,56,499,6,1830.54,305.09,2034,79,6,185.78,0.0
15403,399,638,2,170.88,85.44,492,6,2,0.0,0.0
15404,283,283,1,257.06,257.06,334,16,1,0.0,0.0
15405,97,484,2,659.84,329.92,348,29,2,0.0,0.0
15406,209,361,3,717.45,239.15,423,101,2,0.0,258.42
15407,91,213,3,740.73,246.91,329,62,3,0.0,315.71
15408,172,172,1,267.18,267.18,106,34,1,0.0,0.0
15409,629,629,1,131.25,131.25,59,9,1,0.0,0.0
15410,7,507,9,4324.29,480.48,1751,75,8,1288.52,361.43
15411,32,90,2,382.21,191.1,155,22,2,225.81,976.67
15412,79,79,1,190.53,190.53,108,10,1,190.53,0.0
15413,599,646,5,6798.72,1359.74,2694,20,2,0.0,0.0
15414,150,150,1,36.2,36.2,12,5,1,0.0,738.7
15415,221,221,1,572.81,572.81,575,46,1,0.0,0.0
15416,63,584,6,3732.83,622.14,2028,161,5,869.9,839.99
15418,333,494,2,452.32,226.16,266,64,2,0.0,0.0
15420,342,642,6,743.0,123.83,844,52,5,0.0,0.0
15421,123,640,9,3594.34,399.37,1806,170,8,0.0,211.0
15422,231,578,7,1619.97,231.42,710,80,5,0.0,0.0
15423,489,529,2,223.39,111.69,97,12,2,0.0,43.5
15424,162,371,3,597.78,199.26,873,33,2,0.0,0.0
15425,308,571,4,1944.57,486.14,1042,114,4,0.0,0.0
15426,165,494,6,1830.98,305.16,811,218,5,0.0,784.41
15428,295,630,3,668.97,222.99,245,35,3,0.0,93.78
15430,375,436,2,954.75,477.38,309,36,2,0.0,0.0
15431,410,410,1,153.24,153.24,84,2,1,0.0,0.0
15432,449,449,1,149.57,149.57,27,6,1,0.0,171.19
15433,121,175,2,533.3,266.65,534,40,2,0.0,0.0
15434,15,592,9,2112.86,234.76,1255,79,6,280.32,454.2
15436,142,142,1,489.05,489.05,251,124,1,0.0,633.48
15437,170,548,2,393.45,196.72,177,56,2,0.0,0.0
15438,39,39,1,156.58,156.58,59,25,1,156.58,0.0
15439,312,561,4,1269.05,317.26,572,49,2,0.0,0.0
15440,44,116,2,237.66,118.83,125,25,2,111.86,146.02
15441,304,638,3,1254.21,418.07,587,45,3,0.0,0.0
15442,156,156,1,594.0,594.0,120,2,1,0.0,0.0
15443,17,550,9,2623.82,291.54,1419,263,7,247.09,2552.11
15445,172,498,2,284.5,142.25,118,12,2,0.0,0.0
15446,284,634,3,406.95,135.65,267,90,3,0.0,0.0
15447,238,533,5,492.88,98.58,228,27,4,0.0,0.0
15448,220,582,2,788.81,394.4,487,49,2,0.0,0.0
15449,93,169,2,647.7,323.85,516,30,2,0.0,326.82
15451,342,507,2,233.21,116.61,79,56,2,0.0,0.0
15452,172,419,4,1507.63,376.91,945,148,4,0.0,291.48
15453,0,95,4,712.8,178.2,362,102,3,515.71,675.57
15454,270,526,2,307.69,153.84,148,35,2,0.0,0.0
15455,505,505,1,38.25,38.25,3,2,1,0.0,0.0
15456,191,639,10,2119.27,211.93,2826,128,8,0.0,0.0
15457,170,170,1,237.07,237.07,132,56,1,0.0,0.0
15458,310,310,1,208.8,208.8,144,6,1,0.0,161.64
15459,325,405,2,202.83,101.42,121,6,2,0.0,0.0
15460,262,262,1,216.76,216.76,109,53,1,0.0,0.0
15461,368,539,2,429.7,214.85,230,1,2,0.0,0.0
15462,2,353,4,737.05,184.26,495,32,4,129.6,0.0
15464,246,246,1,1048.85,1048.85,350,155,1,0.0,0.0
15465,46,637,29,11293.16,389.42,2418,94,15,828.67,1362.49
15466,297,644,3,1236.48,412.16,698,172,3,0.0,334.53
15467,53,60,2,402.56,201.28,235,36,1,402.56,122.32
15468,300,300,1,962.97,962.97,1245,56,1,0.0,467.51
15469,28,346,2,640.0,320.0,262,30,2,304.3,234.25
15470,483,483,1,63.42,63.42,232,4,1,0.0,0.0
15471,288,458,2,847.08,423.54,417,67,2,0.0,469.48
15472,21,21,1,371.56,371.56,251,76,1,371.56,0.0
15473,352,352,1,274.8,274.8,104,3,1,0.0,1771.2
15474,503,503,1,163.1,163.1,56,19,1,0.0,0.0
15476,288,350,4,2209.98,552.5,1174,67,2,0.0,0.0
15477,557,557,1,368.4,368.4,216,2,1,0.0,0.0
15478,483,483,1,583.56,583.56,319,24,1,0.0,1441.42
15479,641,641,1,147.4,147.4,38,9,1,0.0,0.0
15480,24,584,5,6279.0,1255.8,1852,199,3,905.5,0.0
15481,309,309,1,1993.34,1993.34,1450,38,1,0.0,0.0
15482,73,645,11,5641.1,512.83,2203,46,8,666.06,8951.46
15483,69,592,10,862.2,86.22,944,216,6,118.96,0.0
15484,448,642,2,1061.69,530.85,924,53,2,0.0,3594.31
15485,244,646,6,4475.14,745.86,1891,56,5,0.0,1296.37
15486,435,435,1,102.0,102.0,40,1,1,0.0,0.0
15487,587,587,1,231.32,231.32,144,14,1,0.0,0.0
15488,0,491,5,431.92,86.38,251,10,4,91.32,0.0
15489,119,601,6,1633.59,272.27,876,66,6,0.0,786.02
15490,338,338,1,217.6,217.6,85,22,1,0.0,0.0
15491,3,143,6,3100.09,516.68,1646,108,5,1455.17,0.0
15493,57,562,7,3631.93,518.85,1062,242,7,367.5,683.05
15494,29,637,4,3608.2,902.05,3026,275,4,1127.38,171.85
15495,287,287,1,246.5,246.5,194,20,1,0.0,0.0
15496,539,539,1,146.14,146.14,98,22,1,0.0,0.0
15497,227,629,8,8365.79,1045.72,2841,65,8,0.0,291.6
15498,28,631,36,21849.55,606.93,11042,537,16,1983.52,4190.03
15499,631,631,1,161.6,161.6,60,40,1,0.0,0.0
15501,312,323,2,402.5,201.25,206,64,1,0.0,0.0
15502,31,462,7,9564.07,1366.3,5386,216,5,3315.07,4429.4
15503,270,634,2,267.15,133.57,136,112,2,0.0,0.0
15504,428,573,3,371.02,123.67,115,33,3,0.0,52.83
15505,21,63,3,2091.14,697.05,964,36,2,2091.14,1519.82
15506,46,385,4,1270.12,317.53,945,114,4,209.35,769.91
15507,79,79,1,492.36,492.36,162,41,1,492.36,0.0
15508,97,143,6,1000.27,166.71,440,78,3,0.0,0.0
15509,288,288,1,166.51,166.51,72,26,1,0.0,0.0
15510,238,238,1,250.0,250.0,2,1,1,0.0,0.0
15512,63,584,4,331.58,82.89,235,29,4,19.8,0.0
15513,2,603,33,24344.47,737.71,9546,258,17,5282.68,3406.08
15514,133,643,13,5021.03,386.23,3302,129,8,0.0,1577.52
15515,295,295,1,171.81,171.81,131,7,1,0.0,0.0
15517,141,141,1,267.03,267.03,293,27,1,0.0,0.0
15518,32,627,14,3901.25,278.66,2677,241,10,637.19,317.69
15519,291,354,2,344.61,172.31,116,34,2,0.0,0.0
15521,2,611,15,6433.27,428.88,4150,183,11,659.0,673.42
15523,296,645,15,16947.98,1129.87,15741,63,10,0.0,412.01
15524,514,514,1,151.4,151.4,24,8,1,0.0,440.0
15525,281,290,2,783.71,391.86,388,66,2,0.0,511.99
15527,52,632,20,4476.65,223.83,1739,170,13,183.5,1098.99
15528,162,162,1,229.33,229.33,123,26,1,0.0,0.0
15529,50,302,9,3515.8,390.64,3030,333,7,466.87,1596.15
15530,57,420,4,1480.1,370.02,1056,98,4,615.6,333.62
15532,39,457,9,3416.76,379.64,1203,386,7,869.44,355.14
15534,633,633,1,162.25,162.25,63,8,1,0.0,0.0
15535,81,357,6,1087.82,181.3,323,88,5,125.01,0.0
15536,317,317,1,259.09,259.09,242,16,1,0.0,0.0
15537,71,71,1,110.92,110.92,29,24,1,110.92,0.0
15538,445,571,6,3358.4,559.73,1016,3,4,0.0,0.0
15540,283,283,1,247.38,247.38,244,16,1,0.0,213.3
15541,22,22,1,85.13,85.13,49,29,1,85.13,0.0
15542,420,645,3,918.45,306.15,469,212,2,0.0,0.0
15543,196,367,2,242.84,121.42,169,50,2,0.0,0.0
15544,27,588,18,7388.09,410.45,6122,154,13,1012.9,774.34
15545,279,279,1,270.66,270.66,150,31,1,0.0,157.39
15546,514,514,2,1079.1,539.55,198,6,1,0.0,0.0
15547,18,641,20,7970.26,398.51,5176,473,15,366.18,2184.13
15548,503,503,1,158.09,158.09,64,23,1,0.0,0.0
15549,65,605,7,2284.38,326.34,902,129,6,689.58,61.58
15550,14,644,11,2076.45,188.77,1101,160,8,295.38,142.35
15551,302,458,6,1274.02,212.34,596,95,4,0.0,436.06
15552,125,531,2,252.52,126.26,166,29,2,0.0,0.0
15554,185,185,1,217.2,217.2,74,14,1,0.0,0.0
15555,11,641,30,10127.12,337.57,7038,550,16,1036.44,1985.23
15558,547,547,1,214.13,214.13,86,23,1,0.0,0.0
15559,476,476,1,1109.4,1109.4,526,62,1,0.0,0.0
15560,305,305,2,153.52,76.76,72,10,1,0.0,0.0
15561,57,571,7,1583.47,226.21,1162,55,6,183.92,350.92
15562,259,634,3,673.38,224.46,561,32,3,0.0,0.0
15563,108,588,5,2202.18,440.44,2260,151,5,0.0,664.82
15564,371,584,2,70.74,35.37,42,4,2,0.0,0.0
15566,300,632,2,227.87,113.94,153,9,2,0.0,0.0
15569,11,557,10,3586.35,358.63,1736,123,8,1087.21,0.0
15570,49,529,22,7972.2,362.37,3351,405,13,301.26,1338.84
15571,294,641,10,3401.2,340.12,2242,410,6,0.0,650.43
15572,17,512,7,3071.1,438.73,1608,204,6,679.25,997.57
15573,526,637,3,599.73,199.91,417,104,3,0.0,607.45
15574,85,372,6,1518.7,253.12,949,191,4,112.1,0.0
15575,527,527,1,30.1,30.1,6,3,1,0.0,0.0
15577,59,634,5,397.98,79.6,121,58,3,229.23,0.0
15578,70,70,1,127.1,127.1,52,13,1,127.1,0.0
15579,221,340,4,1153.5,288.38,659,125,3,0.0,149.0
15580,284,578,8,1381.19,172.65,959,150,7,0.0,0.0
15581,28,645,38,7794.59,205.12,3146,542,15,3045.01,0.0
15582,8,128,2,541.51,270.75,407,33,2,237.9,141.4
15583,284,284,1,107.86,107.86,63,37,1,0.0,0.0
15584,70,578,3,707.04,235.68,222,125,3,154.65,570.46
15585,84,84,1,455.3,455.3,320,31,1,455.3,0.0
15586,500,608,3,1139.1,379.7,1338,30,3,0.0,0.0
15587,50,399,5,1065.24,213.05,372,3,5,111.96,456.84
15588,585,585,1,579.6,579.6,96,4,1,0.0,0.0
15589,163,218,3,478.53,159.51,243,28,2,0.0,0.0
15590,290,514,5,1496.6,299.32,832,75,4,0.0,0.0
15591,490,581,3,217.9,72.63,58,6,3,0.0,0.0
15594,1,142,2,788.22,394.11,464,43,2,520.31,983.56
15595,395,395,1,357.6,357.6,144,4,1,0.0,0.0
15596,8,407,9,3130.04,347.78,1376,82,8,16.9,0.0
15597,483,483,1,238.8,238.8,114,15,1,0.0,324.57
15598,335,335,1,307.34,307.34,244,22,1,0.0,240.68
15599,112,353,2,937.15,468.57,741,58,2,0.0,312.91
15600,336,501,4,1199.31,299.83,657,55,4,0.0,0.0
15601,30,646,27,13769.02,509.96,10081,286,16,836.87,1191.1
15602,108,645,12,2475.59,206.3,1557,53,9,0.0,754.92
15603,556,556,1,40.0,40.0,32,2,1,0.0,48.48
15605,160,602,7,1428.75,204.11,537,59,6,0.0,508.05
15606,27,555,16,4750.21,296.89,1485,78,12,613.03,480.78
15607,244,608,9,1708.97,189.89,1470,95,6,0.0,0.0
15608,28,323,2,977.98,488.99,778,57,2,285.68,808.0
15609,92,92,1,298.48,298.48,148,16,1,0.0,0.0
15611,11,591,21,2352.97,112.05,500,37,11,515.04,644.31
15613,518,518,1,433.72,433.72,700,27,1,0.0,0.0
15614,345,534,4,3147.36,786.84,1632,73,3,0.0,0.0
15615,13,645,43,18342.08,426.56,10419,268,20,2145.89,3031.89
15616,346,346,1,317.11,317.11,137,13,1,0.0,0.0
15617,304,415,3,828.55,276.18,485,41,3,0.0,0.0
15618,0,44,3,419.04,139.68,215,22,2,419.04,357.81
15620,128,317,3,1264.19,421.4,934,84,3,0.0,678.17
15622,105,553,13,6745.05,518.85,3642,296,8,0.0,1107.56
15623,49,637,8,2437.05,304.63,1087,91,8,301.03,0.0
15624,24,164,4,588.13,147.03,357,26,4,276.73,0.0
15625,11,450,9,3236.4,359.6,3020,106,7,838.93,0.0
15626,237,329,2,673.6,336.8,684,50,2,0.0,393.92
15627,365,430,2,566.9,283.45,344,23,2,0.0,0.0
15628,6,634,13,4407.42,339.03,2983,113,12,620.28,1244.84
15629,358,440,4,2240.9,560.23,1518,39,3,0.0,0.0
15630,112,552,2,691.91,345.95,467,41,2,0.0,789.49
15631,550,550,1,596.67,596.67,525,39,1,0.0,0.0
15632,29,182,6,2351.84,391.97,1304,76,5,795.18,933.47
15633,417,639,13,4352.46,334.8,2058,77,8,0.0,0.0
15634,291,291,1,311.1,311.1,128,19,1,0.0,243.55
15635,303,303,1,100.35,100.35,5,2,1,0.0,0.0
15636,190,477,3,1026.52,342.17,358,28,3,0.0,418.06
15637,321,632,4,574.23,143.56,523,23,4,0.0,223.36
15638,286,518,6,2265.2,377.53,1134,20,4,0.0,0.0
15639,42,513,3,1065.08,355.03,849,61,3,425.32,0.0
15640,29,633,25,20361.26,814.45,10678,261,16,2139.12,3596.32
15641,13,641,12,5345.55,445.46,4422,249,10,581.82,0.0
15642,637,637,1,105.78,105.78,270,6,1,0.0,0.0
15643,99,190,3,664.0,221.33,246,31,2,0.0,0.0
15644,74,169,4,813.0,203.25,557,166,2,389.81,0.0
15645,322,333,2,443.16,221.58,140,16,1,0.0,612.01
15646,65,318,5,974.61,194.92,1051,65,5,107.6,0.0
15647,323,323,1,169.0,169.0,124,11,1,0.0,0.0
15648,112,175,2,657.35,328.68,221,23,2,0.0,0.0
15649,244,295,4,2170.35,542.59,485,8,3,0.0,0.0
15650,429,536,2,553.88,276.94,210,33,2,0.0,0.0
15651,168,504,3,840.08,280.03,630,44,3,0.0,418.98
15652,295,393,4,1082.6,270.65,451,76,3,0.0,337.74
15653,0,23,2,877.44,438.72,1200,4,2,877.44,0.0
15655,151,151,1,560.67,560.67,324,34,1,0.0,0.0
15656,86,192,3,563.63,187.88,202,34,3,256.77,184.87
15658,98,644,8,2423.47,302.93,691,79,8,0.0,0.0
15659,294,561,2,226.04,113.02,50,8,2,0.0,306.45
15660,43,580,12,2096.47,174.71,1421,57,10,145.32,716.52
15661,225,486,8,1215.95,151.99,779,27,7,0.0,0.0
15662,569,646,2,283.73,141.87,145,12,2,0.0,0.0
15663,14,14,1,138.14,138.14,106,9,1,138.14,0.0
15664,357,557,3,867.6,289.2,373,46,3,0.0,386.43
15665,76,543,5,4015.12,803.02,2794,163,5,765.79,0.0
15666,380,403,2,632.94,316.47,469,62,1,0.0,0.0
15668,125,125,1,76.32,76.32,72,1,1,0.0,0.0
15669,11,171,3,565.54,188.51,262,29,3,366.74,118.8
15670,204,464,2,325.2,162.6,132,19,2,0.0,0.0
15671,2,178,5,1972.89,394.58,1185,47,4,939.76,684.24
15672,633,633,1,45.3,45.3,10,3,1,0.0,0.0
15673,64,563,8,5638.16,704.77,2911,153,8,318.66,776.63
15674,121,639,12,5881.29,490.11,2999,219,10,0.0,1066.94
15675,63,312,3,443.74,147.91,582,28,3,180.39,98.3
15676,191,191,1,897.8,897.8,555,61,1,0.0,2537.96
15677,329,371,2,648.4,324.2,356,32,2,0.0,657.23
15678,303,430,2,1541.19,770.6,883,67,2,0.0,352.7
15679,62,90,2,260.26,130.13,398,18,2,82.04,521.02
15680,274,645,8,3652.79,456.6,2453,128,8,0.0,854.79
15681,91,472,12,2266.76,188.9,1026,40,7,0.0,722.94
15682,507,595,2,318.24,159.12,222,25,2,0.0,0.0
15683,25,381,2,524.54,262.27,332,25,2,193.75,0.0
15684,455,643,3,173.95,57.98,77,9,3,0.0,0.0
15685,358,358,1,55.98,55.98,36,17,1,0.0,0.0
15686,328,328,1,90.0,90.0,72,1,1,0.0,0.0
15687,94,238,5,1679.45,335.89,657,69,4,0.0,1313.65
15688,326,326,1,190.57,190.57,95,26,1,0.0,0.0
15689,27,525,3,521.03,173.68,207,20,3,150.6,0.0
15690,8,8,1,111.0,111.0,204,8,1,111.0,128.76
15691,160,641,4,571.3,142.82,212,12,4,0.0,0.0
15693,567,567,1,37.5,37.5,30,1,1,0.0,0.0
15694,84,640,19,7637.19,401.96,1720,46,13,304.08,3173.62
15695,174,589,4,1131.04,282.76,484,55,3,0.0,0.0
15696,128,592,11,2808.01,255.27,1089,116,8,0.0,1098.56
15697,597,597,1,246.75,246.75,127,14,1,0.0,0.0
15698,532,532,1,46.2,46.2,60,2,1,0.0,0.0
15700,80,81,2,696.68,348.34,357,85,1,696.68,0.0
15701,18,18,1,857.0,857.0,479,119,1,857.0,685.14
15702,384,590,2,140.39,70.19,103,30,2,0.0,0.0
15703,172,172,1,211.5,211.5,66,5,1,0.0,0.0
15704,48,491,6,3817.96,636.33,1723,129,5,786.3,0.0
15705,109,109,1,143.1,143.1,62,6,1,0.0,0.0
15706,24,24,1,450.05,450.05,160,29,1,450.05,610.51
15708,46,333,8,3714.91,464.36,1445,114,7,632.13,663.81
15709,191,497,2,327.85,163.93,169,26,2,0.0,0.0
15710,325,325,1,898.87,898.87,641,110,1,0.0,0.0
15711,464,592,2,420.25,210.13,199,25,2,0.0,0.0
15712,17,646,10,3166.36,316.64,1162,79,10,307.66,306.05
15713,51,631,4,1010.79,252.7,510,48,4,185.55,0.0
15714,361,463,3,453.93,151.31,175,14,2,0.0,330.88
15715,463,527,5,658.02,131.6,246,33,3,0.0,0.0
15716,53,640,11,3056.81,277.89,1821,188,11,216.37,0.0
15717,142,500,5,607.0,121.4,224,17,5,0.0,0.0
15718,448,448,1,293.79,293.79,95,18,1,0.0,0.0
15719,7,646,29,9246.12,318.83,4821,415,21,1637.7,976.94
15720,458,458,1,143.19,143.19,48,25,1,0.0,598.73
15722,16,548,9,4460.34,495.59,1850,84,7,654.15,797.76
15723,272,482,4,947.65,236.91,444,108,4,0.0,0.0
15724,109,308,3,310.85,103.62,117,17,3,0.0,0.0
15726,298,298,1,321.91,321.91,123,23,1,0.0,0.0
15727,15,592,14,8875.84,633.99,5504,407,12,1358.42,569.67
15728,287,352,2,544.6,272.3,132,10,2,0.0,0.0
15729,120,311,3,192.55,64.18,47,10,2,0.0,0.0
15730,0,339,4,1382.92,345.73,861,81,4,309.79,343.66
15731,461,461,1,125.3,125.3,122,8,1,0.0,0.0
15732,120,581,10,1682.07,168.21,1361,53,6,0.0,0.0
15733,190,190,1,162.3,162.3,62,10,1,0.0,0.0
15734,22,455,4,2263.3,565.83,516,36,4,760.8,0.0
15735,329,329,1,327.68,327.68,206,19,1,0.0,0.0
15736,343,343,2,1815.72,907.86,1268,95,1,0.0,0.0
15737,55,150,5,897.93,179.59,445,43,3,168.2,307.19
15738,4,637,38,12414.0,326.68,8660,70,21,924.39,958.97
15741,366,526,2,208.62,104.31,70,11,2,0.0,0.0
15742,527,527,1,156.87,156.87,51,41,1,0.0,0.0
15743,21,92,2,434.05,217.03,119,31,2,111.5,350.41
15745,144,144,1,302.85,302.85,127,18,1,0.0,791.74
15746,42,42,1,196.88,196.88,178,28,1,196.88,0.0
